video_id,label,prob_model_bed,prob_model_chair,prob_model_stand,ensemble_probability,tilt_std,ground_proximity_range,tilt_total_variation,ground_proximity_iqr,tilt_abs_delta,depth_variance,depth_iqr,depth_mean_abs_diff,depth_second_half_std,depth_abs_delta,stage5_score,stage5_decision
S_N_407_resized,0,0.21613800525665283,0.08554325997829437,0.19471235573291779,0.16546454032262167,1.760839,0.020936,8.703729,0.008688,3.809065,0.003588,0.077658,0.035833,0.040159,0.186336,0.15400974256098288,0
S_N_408_resized,0,0.2184615284204483,0.0736580491065979,0.10770773887634277,0.13327577213446298,2.552459,0.082864,10.584785,0.035985,5.361581,0.000554,0.02878,0.019625,0.00837,0.061839,0.13977982394116462,0
S_N_409_resized,0,0.2780970633029938,0.24133862555027008,0.31379038095474243,0.27774202326933545,1.106134,0.053928,7.436277,0.027216,1.672947,0.013854,0.165393,0.058271,0.09019,0.268624,0.25144225480976423,0
S_N_41,0,0.3042099177837372,0.12604409456253052,0.16265828907489777,0.19763743380705515,0.111978,0.000365,0.481951,0.000211,0.156643,0.000453,0.017126,0.026656,0.029815,0.020306,0.17584166827201225,0
S_N_410_resized,0,0.1898094117641449,0.060313623398542404,0.09081175178289413,0.11364492898186047,0.720476,0.023446,4.675144,0.002286,1.396884,0.000436,0.026798,0.028263,0.015896,0.005562,0.1088161465863343,0
S_N_411_resized,0,0.2154162973165512,0.10481483489274979,0.12061717361211777,0.14694943527380624,1.746232,0.067797,7.040289,0.023196,2.145593,0.001152,0.031047,0.034679,0.020876,0.052943,0.1425178952657408,0
S_N_412_resized,0,0.20293910801410675,0.11490491032600403,0.11231247335672379,0.1433854972322782,0.836596,0.048986,4.093145,0.018689,0.119363,0.000451,0.026911,0.031241,0.015424,0.004407,0.131697897022842,0
S_N_413_resized,0,0.2917632758617401,0.09196408838033676,0.1328413039445877,0.17218955606222153,3.189145,0.07105,23.418277,0.025306,5.562007,0.019688,0.24342,0.034955,0.090149,0.439866,0.20410301688473442,0
S_N_414_resized,0,0.20229649543762207,0.0672321617603302,0.08006300032138824,0.11653055250644684,2.341898,0.120315,9.344291,0.072451,3.907273,0.00034,0.03048,0.013486,0.015491,0.029392,0.13446038232830107,0
S_N_415_resized,0,0.24765673279762268,0.20574568212032318,0.343038409948349,0.26548027495543164,2.555436,0.039366,11.960694,0.020947,6.063598,0.011793,0.143552,0.05778,0.074395,0.236191,0.24971010274809805,0
S_N_416,0,0.3775339722633362,0.3773329555988312,0.1647247076034546,0.30653054515520733,0.526417,0.067388,3.280858,0.043459,0.89781,0.012453,0.194148,0.064801,0.015738,0.247101,0.2793786903757793,0
S_N_417,0,0.3629848062992096,0.1930861622095108,0.09285405278205872,0.2163083404302597,0.310159,0.036947,1.969692,0.031025,0.723314,0.020187,0.159146,0.129955,0.096158,0.311794,0.23537633769847893,0
S_N_418,0,0.32050445675849915,0.16727791726589203,0.1025923639535904,0.19679157932599387,0.439739,0.082527,1.997338,0.053418,0.361634,0.02227,0.203872,0.149563,0.091991,0.326597,0.22635947822424776,0
S_N_419,0,0.31227731704711914,0.18076740205287933,0.3154090344905853,0.2694845845301946,0.191903,0.028659,1.063936,0.012706,0.25953,0.002221,0.084889,0.040552,0.050353,0.077157,0.22680307337451835,0
S_N_42,0,0.32570308446884155,0.1684383600950241,0.1609521359205246,0.2183645268281301,0.288581,0.001597,1.007725,0.000334,0.738247,0.002326,0.052859,0.061476,0.039661,0.079091,0.19807023187798514,0
S_N_420,0,0.29849985241889954,0.05648202821612358,0.05400106683373451,0.13632764915625253,0.97329,0.040513,3.941222,0.017246,2.714874,0.032361,0.148414,0.119544,0.19621,0.289666,0.19966295601243783,0
S_N_421,0,0.5367549657821655,0.275863379240036,0.09642183780670166,0.3030133942763011,0.250666,0.074793,1.33272,0.050204,0.045086,0.069064,0.450967,0.236691,0.078781,0.549006,0.35313203110026486,0
S_N_422,0,0.32652583718299866,0.06647150963544846,0.15813979506492615,0.18371238062779108,2.173909,0.104103,17.063514,0.022673,5.24889,0.008013,0.091135,0.074973,0.108384,0.176171,0.20754276118312462,0
S_N_423,0,0.18234646320343018,0.0478166900575161,0.06256673485040665,0.09757662937045097,1.452173,0.055945,10.599544,0.019253,2.0926,0.000477,0.020012,0.025641,0.02909,0.053202,0.10718748104824537,0
S_N_424,0,0.45182767510414124,0.1386743038892746,0.12605345249176025,0.2388518104950587,0.550406,0.026022,2.824145,0.00119,0.502729,0.056859,0.253086,0.243557,0.075417,0.612771,0.2882014215581292,0
S_N_425,0,0.22891511023044586,0.060072481632232666,0.08558657765388489,0.12485805650552113,0.73111,0.101693,3.268202,0.037572,1.170446,0.001327,0.049733,0.041593,0.029878,0.008901,0.13794572275264133,0
S_N_426,0,0.21447014808654785,0.05809725448489189,0.06992083042860031,0.11416274433334668,0.675885,0.127385,4.784953,0.109104,0.074959,0.005898,0.088567,0.047589,0.076136,0.182439,0.15214875175584797,0
S_N_427,0,0.2637377977371216,0.052103593945503235,0.07931860536336899,0.13171999901533127,1.315435,0.055938,8.75772,0.014565,0.118382,0.001751,0.071187,0.053699,0.02515,0.01912,0.14465903830363283,0
S_N_428,0,0.6960697770118713,0.4781738817691803,0.19316671788692474,0.45580345888932544,0.645839,0.455303,4.319401,0.226073,0.547639,0.055493,0.085511,0.173559,0.074089,0.694235,0.5209384344815166,1
S_N_429,0,0.2128344625234604,0.05681783705949783,0.06305821239948273,0.11090350399414699,5.32184,0.071449,13.495695,0.047284,11.030589,0.00778,0.109135,0.067233,0.015866,0.169606,0.14332777096367638,0
S_N_43,0,0.3324283957481384,0.10043692588806152,0.1655777543783188,0.1994810253381729,0.070783,0.000677,0.39784,0.000352,0.108588,0.000394,0.020151,0.017895,0.025698,0.031275,0.18266788987583582,0
S_N_430,0,0.3718399405479431,0.09192905575037003,0.056969188153743744,0.1735793948173523,4.999838,0.255715,27.932267,0.186864,1.669943,0.005537,0.116602,0.106252,0.078902,0.144272,0.25275817871967127,0
S_N_431,0,0.22638516128063202,0.06064103916287422,0.04590421915054321,0.11097680653134982,0.656749,0.028342,4.869752,0.012229,0.602808,0.002153,0.08181,0.020874,0.03869,0.104372,0.12300248157070466,0
S_N_432,0,0.20820188522338867,0.0690452978014946,0.05804486200213432,0.11176401500900586,1.70808,0.0057,6.202527,0.002658,2.502139,0.029786,0.294827,0.081533,0.007686,0.372712,0.1558585255381289,0
S_N_433,0,0.279544860124588,0.10265131294727325,0.06791951507329941,0.15003856271505356,0.373569,0.14244,2.686907,0.115027,0.036895,0.009974,0.08584,0.065898,0.103832,0.261042,0.19295335088170365,0
S_N_434,0,0.27256038784980774,0.06737367063760757,0.0505216158926487,0.13015189146002135,3.096946,0.082802,10.066052,0.02877,9.090288,0.0005,0.013155,0.02009,0.029021,0.063209,0.15156818050463508,0
S_N_435,0,0.2276359349489212,0.05258302763104439,0.058890555053949356,0.11303650587797165,0.977739,0.04588,6.341324,0.009811,1.163814,7.8e-05,0.010975,0.011003,0.009577,0.017155,0.11840743336612862,0
S_N_436,0,0.21685288846492767,0.048394639045000076,0.056713804602622986,0.10732044403751691,0.709372,0.052283,3.837749,0.022837,2.159641,0.000304,0.022199,0.017205,0.023331,0.019464,0.11709850936788935,0
S_N_437,0,0.22418926656246185,0.058458294719457626,0.06387452036142349,0.11550736054778099,0.530175,0.117327,3.16986,0.078497,0.68638,0.000936,0.034895,0.036939,0.034467,0.090404,0.1405771504671757,0
S_N_438,0,0.3664928674697876,0.11087258160114288,0.0855402946472168,0.1876352479060491,0.351399,0.162736,2.397079,0.088156,0.359377,0.017957,0.037705,0.084937,0.158867,0.346772,0.23660497919700804,0
S_N_439,0,0.23402366042137146,0.06376221776008606,0.06364398449659348,0.12047662089268367,0.791547,0.117571,3.305411,0.089577,1.214161,0.004213,0.039135,0.038551,0.067854,0.192755,0.1531294184363662,0
S_N_44,0,0.27343177795410156,0.13652439415454865,0.17889247834682465,0.1962828834851583,0.044001,0.001353,0.216828,0.00111,0.045664,0.000476,0.024161,0.02719,0.018232,0.027567,0.1680955643437795,0
S_N_440,0,0.21306003630161285,0.05049984157085419,0.061075303703546524,0.10821172719200452,0.978118,0.070565,7.777117,0.037217,1.249437,0.000951,0.045412,0.026602,0.011503,0.041641,0.12239966109769851,0
S_N_441,0,0.4368792772293091,0.18205435574054718,0.07800315320491791,0.23231226205825806,0.576772,0.089277,2.706416,0.049178,0.791382,0.044977,0.171798,0.144908,0.186998,0.601439,0.2961961095049888,0
S_N_442,0,0.31259018182754517,0.11046958714723587,0.07352539151906967,0.16552838683128357,0.398701,0.082116,1.998783,0.030396,0.666501,0.026162,0.292008,0.13952,0.093964,0.411949,0.2248151966232122,0
S_N_443,0,0.37196657061576843,0.16780062019824982,0.06349041312932968,0.20108586798111597,0.630102,0.092942,3.008759,0.049611,0.107751,0.039864,0.289545,0.112231,0.148053,0.560944,0.2656341430919298,0
S_N_444,0,0.22730572521686554,0.0941796749830246,0.09643280506134033,0.13930606842041016,0.729834,0.060178,4.818131,0.02603,1.274695,0.003942,0.077998,0.044746,0.014182,0.160882,0.14493280605906136,0
S_N_445_resized,0,0.487313449382782,0.2631664276123047,0.3444986939430237,0.3649928569793701,2.696242,0.005185,7.671398,0.002972,5.097608,0.02532,0.31643,0.068465,0.014178,0.335004,0.3509537160594636,0
S_N_446_resized,0,0.35705143213272095,0.1653333455324173,0.3220226764678955,0.2814691513776779,5.286453,0.024427,49.005017,0.006464,0.513869,0.004801,0.047573,0.09441,0.06915,0.026261,0.25515830628648895,0
S_N_448_resized,0,0.33734753727912903,0.20618271827697754,0.31874337792396545,0.28742454449335736,0.337729,0.002648,3.596143,0.001158,0.832963,0.001134,0.0595,0.028607,0.036167,0.051984,0.23447763046688003,0
S_N_449_resized,0,0.2523748278617859,0.11089938879013062,0.17433121800422668,0.17920181155204773,0.468996,0.001668,1.962475,0.001045,0.861761,0.000515,0.027197,0.016543,0.013333,0.04023,0.15448894930194576,0
S_N_45,0,0.3756811320781708,0.08024773746728897,0.14970724284648895,0.20187870413064957,0.159624,0.001488,1.142042,0.000676,0.051212,5.1e-05,0.010597,0.011159,0.005648,0.009003,0.19113706030376035,0
S_N_450_resized,0,0.21945270895957947,0.10649952292442322,0.09243880212306976,0.13946367800235748,0.177381,0.007288,1.49612,0.0033,0.264852,0.0002,0.019461,0.00978,0.008521,0.022471,0.12498174209744402,0
S_N_451_resized,0,0.2586399018764496,0.2081698328256607,0.1251290887594223,0.1973129411538442,0.169664,0.009654,0.976923,0.003692,0.062717,0.000415,0.024078,0.019972,0.015312,0.024863,0.1656602903608795,0
S_N_452_resized,0,0.18916772305965424,0.06647726148366928,0.09431279450654984,0.11665259301662445,0.819143,0.004452,3.054852,0.001873,1.793946,0.000289,0.019142,0.018144,0.012731,0.03583,0.10816104543223864,0
S_N_453_resized,0,0.20548437535762787,0.09741175919771194,0.08114565908908844,0.12801393121480942,0.186043,0.006949,0.877847,0.003203,0.259385,6.8e-05,0.008639,0.011152,0.005915,0.002697,0.11475391696417436,0
S_N_454_resized,0,0.22231484949588776,0.07586879283189774,0.15287119150161743,0.15035161127646765,0.474472,0.005406,5.705688,0.003268,0.71451,0.000261,0.019905,0.016106,0.015066,0.01601,0.13290824566585385,0
S_N_455_resized,0,0.20457561314105988,0.0715932622551918,0.10532030463218689,0.12716306000947952,0.369898,0.011425,1.717917,0.003483,0.760115,5e-05,0.011693,0.010154,0.005701,0.015228,0.1152559311227263,0
S_N_456_resized,0,0.20782020688056946,0.10060513019561768,0.10548011213541031,0.13796848307053247,0.462384,0.005887,2.596211,0.002746,0.216965,8.3e-05,0.018888,0.008125,0.010045,0.011206,0.12139975707175547,0
S_N_457_resized,0,0.49229395389556885,0.16640309989452362,0.28420141339302063,0.3142994890610377,0.586611,0.017119,4.008571,0.003089,0.484189,0.025217,0.035292,0.17046,0.197932,0.020695,0.32144424663057286,0
S_N_458_resized,0,0.19578500092029572,0.07784126698970795,0.10368379205465317,0.12577001998821893,0.590323,0.007902,2.509367,0.00458,1.431689,0.000161,0.012134,0.016634,0.013828,0.0012,0.1136619775052243,0
S_N_459_resized,0,0.20443521440029144,0.09840969741344452,0.13348303735256195,0.1454426497220993,0.520468,0.005739,2.489867,0.002205,1.046105,0.000215,0.009792,0.016938,0.016412,0.006469,0.12535474356630655,0
S_N_46,0,0.34379297494888306,0.11227510869503021,0.1681635081768036,0.2080771972735723,0.028326,0.002824,0.085055,0.00255,0.063519,0.000211,0.026407,0.015911,0.008504,0.011518,0.18875446644182575,0
S_N_460_resized,0,0.24514153599739075,0.0973169207572937,0.16109684109687805,0.16785176595052084,0.076558,0.001379,0.368571,0.000677,0.211273,0.000154,0.019654,0.013943,0.012132,0.033808,0.145411299848733,0
S_N_461_resized,0,0.24779555201530457,0.10944229364395142,0.15918497741222382,0.1721409410238266,0.372617,0.00226,1.123889,0.000546,0.956073,8.4e-05,0.009296,0.008141,0.001811,0.014437,0.14709183172761245,0
S_N_462_resized,0,0.23844869434833527,0.10115961730480194,0.1488533616065979,0.16282055775324503,0.384647,0.00283,0.943147,0.000827,0.903911,8.5e-05,0.010184,0.011249,0.006593,0.022076,0.14067596987019684,0
S_N_463_resized,0,0.23686569929122925,0.10020752996206284,0.15522240102291107,0.16409854342540106,0.264332,0.002643,1.365698,0.000684,0.49708,0.000127,0.020652,0.019707,0.011541,0.023108,0.1420678153474458,0
S_N_464_resized,0,0.2352851927280426,0.10812977701425552,0.1628543585538864,0.16875644276539484,0.277768,0.005327,2.242635,0.003217,0.414157,0.000364,0.012601,0.017778,0.020646,0.012404,0.14480536951842315,0
S_N_465_resized,0,0.3552277088165283,0.14181837439537048,0.18874101340770721,0.228595698873202,0.943668,0.00677,4.747088,0.004095,1.740422,0.0005,0.019593,0.016384,0.021928,0.026681,0.20544428723090466,0
S_N_466_resized,0,0.472162663936615,0.4742790758609772,0.3984861671924591,0.4483093023300171,5.756856,0.113208,27.198679,0.005436,16.729981,0.007582,0.024077,0.045284,0.112497,0.284423,0.3843703796239853,0
S_N_467_resized,0,0.25258180499076843,0.10880512744188309,0.12848059833049774,0.16328917692104974,0.72908,0.0033,4.796265,0.001209,2.209895,0.000167,0.016032,0.011193,0.00975,0.004935,0.14553741896607017,0
S_N_468_resized,0,0.26431769132614136,0.183767631649971,0.08895561099052429,0.17901364465554556,0.562681,0.002511,1.610412,0.000801,1.23536,8e-05,0.017215,0.006391,4e-05,0.019012,0.15515209155920573,0
S_N_469_resized,0,0.23337417840957642,0.1279175579547882,0.18749141693115234,0.18292771776517233,1.043052,0.005121,3.462276,0.003036,3.166226,0.000518,0.043496,0.025705,0.018796,0.004566,0.15496141316087314,0
S_N_47,0,0.5259464979171753,0.6423171758651733,0.25184008479118347,0.4733679195245107,3.911868,0.063977,12.195159,0.047175,8.927979,0.008986,0.149652,0.122172,0.096524,0.111968,0.4365740074145388,0
S_N_470_resized,0,0.478386253118515,0.5158516764640808,0.24978548288345337,0.4146744708220164,1.706839,0.005718,11.031911,0.0032,3.622317,0.001337,0.06274,0.037215,0.015091,0.080666,0.3453746605040275,0
S_N_471_resized,0,0.257924348115921,0.24546988308429718,0.09932494908571243,0.20090639342864355,1.593625,0.008498,5.340574,0.003338,4.681672,0.000138,0.01709,0.018199,0.013367,0.017512,0.16989461330942898,0
S_N_472_resized,0,0.27857691049575806,0.12380042672157288,0.16207179427146912,0.1881497104962667,1.010132,0.009712,7.420842,0.003611,2.173772,0.000563,0.028657,0.030322,0.028433,0.024213,0.16936160671326855,0
S_N_473_resized,0,0.6632651090621948,0.6627386808395386,0.6760445237159729,0.6673494378725687,2.622133,0.027387,17.922097,0.021008,6.683287,0.00602,0.131972,0.101678,0.065248,0.09816,0.5330251882940961,1
S_N_474_resized,0,0.2899806499481201,0.10989506542682648,0.15931561589241028,0.1863971104224523,0.955514,0.019017,14.777895,0.013205,1.347129,0.00097,0.026823,0.029767,0.031468,0.004484,0.1737533075706951,0
S_N_475_resized,0,0.2870781421661377,0.14860807359218597,0.23459091782569885,0.22342571119467416,0.810462,0.001137,5.085214,0.00051,0.387614,0.000264,0.022356,0.027799,0.019931,0.014632,0.18625111756036777,0
S_N_476_resized,0,0.2493676245212555,0.09796513617038727,0.1312984824180603,0.15954374770323435,0.26089,0.003138,1.764198,0.001826,0.366404,0.000104,0.009079,0.011768,0.006509,0.004706,0.14100962563987235,0
S_N_477_resized,0,0.2649587094783783,0.12255839258432388,0.22042007744312286,0.20264572650194168,1.593404,0.002744,6.193682,0.0012,2.462714,0.000198,0.023078,0.012401,0.010519,0.023377,0.17072266242350634,0
S_N_478_resized,0,0.5310931205749512,0.31809666752815247,0.45279955863952637,0.43399644891421,11.971592,0.02941,72.403718,0.025763,24.035842,0.01686,0.253695,0.135368,0.117467,0.281908,0.4175780699943596,0
S_N_479_resized,0,0.27643802762031555,0.12664733827114105,0.18159358203411102,0.19489298264185587,0.188897,0.002207,0.744858,0.000776,0.308282,0.000211,0.003413,0.010149,0.003218,0.035009,0.16570327264630028,0
S_N_48,0,0.3450736999511719,0.14270912110805511,0.1547863930463791,0.21418973803520203,0.041712,0.000274,0.200428,0.000121,0.049078,0.000684,0.034791,0.035634,0.024611,0.072956,0.1959805312423024,0
S_N_481_resized,0,0.23544542491436005,0.11674811691045761,0.13276705145835876,0.16165353109439215,0.156231,0.002373,1.51146,0.000959,0.36122,0.000656,0.032595,0.02979,0.017999,0.06225,0.14296116798438374,0
S_N_482_resized,0,0.2056892067193985,0.09872100502252579,0.07343895733356476,0.12594972302516302,0.383877,0.003219,2.768504,0.000965,0.754708,0.000136,0.014571,0.008133,0.007473,0.009943,0.11395277718213133,0
S_N_483_resized,0,0.2089795023202896,0.12185833603143692,0.08245013654232025,0.1377626582980156,0.127912,0.002892,0.688516,0.000662,0.337426,0.000117,0.017052,0.013777,0.01057,0.003394,0.1207202226415537,0
S_N_484_resized,0,0.21277287602424622,0.09616662561893463,0.09907025843858719,0.13600325336058935,0.310027,0.00212,0.920342,0.000568,0.904426,0.000217,0.022968,0.011731,0.016116,0.012185,0.12153619877040628,0
S_N_486_resized,0,0.28445228934288025,0.18661580979824066,0.14884385466575623,0.2066373179356257,0.398659,0.002596,1.033868,0.001187,1.033868,8.3e-05,0.006899,0.009003,0.006722,0.025836,0.17399642859829745,0
S_N_487_resized,0,0.3017072081565857,0.17110100388526917,0.12295367568731308,0.19858729590972266,0.193911,0.002871,1.204253,0.001419,0.049803,8.2e-05,0.004643,0.009235,0.006725,0.015568,0.17301985814932497,0
S_N_488_resized,0,0.2573463022708893,0.1290748417377472,0.08811002969741821,0.15817705790201822,0.49553,0.004885,2.92457,0.001651,0.603406,0.000251,0.020756,0.016769,0.008276,0.02563,0.1440518952473695,0
S_N_489_resized,0,0.2680070996284485,0.15145301818847656,0.10637485980987549,0.1752783258756002,0.75068,0.001183,4.027069,0.000625,1.177141,0.00014,0.0218,0.016722,0.011145,0.00607,0.1552579777132212,0
S_N_49,0,0.3627776503562927,0.092180036008358,0.15488368272781372,0.20328045636415482,0.217271,0.002214,1.127047,0.000881,0.161995,0.000365,0.012953,0.017985,0.013228,0.039708,0.19092767936249938,0
S_N_490_resized,0,0.26009246706962585,0.09451979398727417,0.16867788136005402,0.17443004747231802,1.141488,0.008719,11.004513,0.001671,0.424755,0.000498,0.023039,0.016226,0.010722,0.051307,0.1560303616259187,0
S_N_491_resized,0,0.2284727394580841,0.08688399940729141,0.1326226443052292,0.14932646105686823,0.623292,0.011848,3.39385,0.006709,0.66592,0.000225,0.016144,0.016579,0.009066,0.003445,0.13379174361873172,0
S_N_492_resized,0,0.2048657238483429,0.06480856984853745,0.14774475991725922,0.1391396845380465,1.42226,0.007161,8.921145,0.003117,4.808845,0.000251,0.020725,0.018397,0.018421,0.035011,0.1267485445982763,0
S_N_493_resized,0,0.24472083151340485,0.08051413297653198,0.1485459804534912,0.15792698164780936,0.879579,0.003716,6.092613,0.001724,1.611443,0.000182,0.019955,0.01028,0.005004,0.031063,0.1415856587488504,0
S_N_494_resized,0,0.21513329446315765,0.07190937548875809,0.12705624103546143,0.13803297032912573,0.979895,0.005463,8.804664,0.001108,2.30924,0.000142,0.012837,0.011046,0.008423,0.042151,0.1255171375755588,0
S_N_495_resized,0,0.27718791365623474,0.12979742884635925,0.22434380650520325,0.21044304966926575,0.822704,0.004095,4.022133,0.001488,1.664441,5.1e-05,0.01381,0.01177,0.007875,0.015565,0.1757582461652408,0
S_N_496_resized,0,0.2605469822883606,0.12449818104505539,0.1871478259563446,0.1907309964299202,0.562201,0.004034,3.203442,0.001557,0.869374,4.5e-05,0.007042,0.006857,0.007517,0.00302,0.16024702285405992,0
S_N_497_resized,0,0.267659991979599,0.11894629150629044,0.1339387148618698,0.17351499944925308,0.712928,0.013019,5.530604,0.007181,0.784226,0.00013,0.018303,0.010043,0.008752,0.022357,0.15594737580949078,0
S_N_498_resized,0,0.29308339953422546,0.1899891048669815,0.30481675267219543,0.2626297523578008,0.500315,0.011633,2.029539,0.001896,0.995619,0.000134,0.009912,0.013262,0.012612,0.033224,0.2099318204321629,0
S_N_499_resized,0,0.2569200396537781,0.13219229876995087,0.17209471762180328,0.18706901868184408,1.375927,0.003598,5.079385,0.001911,2.750145,0.000149,0.002848,0.01233,0.00403,0.004276,0.15931300130877155,0
S_N_500_resized,0,0.33939775824546814,0.24453212320804596,0.23886781930923462,0.2742659002542496,0.809914,0.001955,2.67539,0.000681,2.212386,0.000714,0.032876,0.024342,0.012809,0.073027,0.22634234849595586,0
S_N_501_resized,0,0.23044678568840027,0.12541136145591736,0.14552733302116394,0.16712849338849387,0.396848,0.002714,2.060588,0.000745,0.22756,0.000707,0.043802,0.033736,0.02361,0.000494,0.14455364325018735,0
S_N_502_resized,0,0.295409619808197,0.27771928906440735,0.1563805639743805,0.24316982428232828,0.306344,0.000722,1.336676,0.000266,0.580034,0.000658,0.027492,0.045593,0.02559,0.021814,0.19960182795916143,0
S_N_503_resized,0,0.26981908082962036,0.14378167688846588,0.10802801698446274,0.17387625823418298,0.169921,0.00372,1.500344,0.000803,0.032346,0.000337,0.027909,0.012183,0.012977,0.006764,0.15404576187354663,0
S_N_504_resized,0,0.28254789113998413,0.17143182456493378,0.13819870352745056,0.1973928064107895,0.079913,0.002697,0.422387,0.000627,0.129309,0.000295,0.020267,0.019754,0.004448,0.047932,0.16976022300760274,0
S_N_505_resized,0,0.30388379096984863,0.2819347381591797,0.09378724545240402,0.2265352581938108,0.510828,0.000866,1.434072,0.000203,1.434072,0.000579,0.04894,0.021034,0.024701,0.056143,0.19314089835242548,0
S_N_506_resized,0,0.2652134895324707,0.12480658292770386,0.08893240243196487,0.15965082496404648,0.16348,0.00179,1.574949,0.000606,0.337957,0.000721,0.029294,0.020176,0.01789,0.102968,0.14872027290279802,0
S_N_507_resized,0,0.32141149044036865,0.16147243976593018,0.11850059777498245,0.20046150932709375,0.176076,0.001042,1.918682,0.000298,0.236474,0.00063,0.034398,0.034741,0.032037,0.028991,0.182968109216926,0
S_N_508_resized,0,0.3322795033454895,0.16615907847881317,0.1232837364077568,0.20724077274401984,0.188414,0.002081,1.825842,0.000451,0.164398,0.000395,0.025842,0.022437,0.018568,0.04616,0.18741070545910848,0
S_N_509_resized,0,0.33785590529441833,0.28335651755332947,0.11626879125833511,0.2458270713686943,0.12065,0.000528,0.600089,0.000261,0.061965,0.000172,0.017824,0.013871,0.016522,0.016309,0.20690121731401073,0
S_N_51,0,0.36737820506095886,0.1029573604464531,0.1708817481994629,0.21373910456895828,0.04872,0.000708,0.245131,0.00022,0.022973,0.000423,0.035686,0.016104,0.017966,0.035797,0.19812788496741177,0
S_N_510_resized,0,0.35558781027793884,0.2024332731962204,0.12372282147407532,0.22724796831607819,0.497519,0.001152,3.717596,0.000535,0.568478,4.2e-05,0.010645,0.00889,0.007095,0.004409,0.20053050688021012,0
S_N_511_resized,0,0.35622328519821167,0.18252688646316528,0.11841953545808792,0.21905656903982162,0.27955,0.001858,1.690501,0.000108,0.415151,0.000153,0.013237,0.02007,0.015845,0.016108,0.1975446133550729,0
S_N_512_resized,0,0.3470364511013031,0.10310687869787216,0.11856400221586227,0.18956911067167917,0.2332,0.000427,1.145739,0.000194,0.822113,0.000133,0.013645,0.011277,0.002879,0.029941,0.1790762141119945,0
S_N_513_resized,0,0.3760300576686859,0.09446905553340912,0.13569258153438568,0.20206389824549356,0.246593,0.000673,2.392187,0.000364,0.364569,0.000615,0.027429,0.016323,0.014152,0.07289,0.19474756939123872,0
S_N_514_resized,0,0.2987729609012604,0.07480263710021973,0.09539548307657242,0.15632369369268417,0.166797,0.000944,1.829092,0.000386,0.213236,0.000384,0.038144,0.007554,0.01882,0.031377,0.15218360707193995,0
S_N_515_resized,0,0.37367454171180725,0.22143088281154633,0.1354944258928299,0.24353328347206116,0.498069,0.00189,1.578693,0.001217,1.034617,0.000185,0.010589,0.015401,0.009642,0.020216,0.21414960490661586,0
S_N_516_resized,0,0.3224545121192932,0.18657183647155762,0.15198971331119537,0.22033868730068207,0.297623,0.002053,1.277876,0.000292,0.783768,0.000133,0.011724,0.012601,0.014687,0.017044,0.1901097967752584,0
S_N_517_resized,0,0.27178865671157837,0.09113389998674393,0.09594269841909409,0.1529550850391388,0.116343,0.000617,1.062297,0.000143,0.285991,7.6e-05,0.014138,0.008185,0.008635,0.000593,0.14205717842741422,0
S_N_518_resized,0,0.2753995954990387,0.08712716400623322,0.09908488392829895,0.15387054781119028,0.069552,0.000702,0.777367,0.000201,0.104211,3.7e-05,0.005452,0.007979,0.007459,0.001663,0.14293639108564707,0
S_N_519_resized,0,0.2966645061969757,0.1295522153377533,0.11691927164793015,0.18104533106088638,0.062414,0.000704,0.291604,0.000283,0.104496,8.3e-05,0.014829,0.009375,0.006021,0.022997,0.1627191742512062,0
S_N_52,0,0.2878972887992859,0.24619626998901367,0.16835077106952667,0.23414810995260874,0.650398,0.019245,2.663718,0.009525,1.177848,0.00204,0.061265,0.043549,0.029146,0.110498,0.20053697705776416,0
S_N_520,0,0.2061534821987152,0.19421015679836273,0.13612480461597443,0.1788294812043508,0.968669,0.008361,3.829054,0.00421,1.466826,0.000732,0.046533,0.051535,0.029161,0.026888,0.14956615858364247,0
S_N_523_resized,0,0.25450366735458374,0.132991224527359,0.09979339689016342,0.16242942959070206,0.841196,0.001735,2.676185,0.001246,1.981763,0.000243,0.026075,0.014113,0.014944,0.005142,0.1459785206384884,0
S_N_524_resized,0,0.24168439209461212,0.10588951408863068,0.09754833579063416,0.14837408065795898,1.118011,0.00382,6.140961,0.001877,0.539339,0.000156,0.00741,0.016124,0.008954,0.018838,0.1355883493103241,0
S_N_525_resized,0,0.2430623322725296,0.15176153182983398,0.10597825795412064,0.16693404068549475,0.461061,0.001082,1.234439,0.00045,1.234439,0.000107,0.016533,0.011807,0.00869,0.006298,0.1439411295517239,0
S_N_526_resized,0,0.18743284046649933,0.11202821135520935,0.09758659452199936,0.13234921544790268,0.211026,0.001784,2.390398,0.000914,0.29501,0.000288,0.020902,0.017403,0.016563,0.021832,0.11445145302033215,0
S_N_527_resized,0,0.18711945414543152,0.11551323533058167,0.09645318984985352,0.13302862644195557,0.613423,0.00319,1.916836,0.001514,1.601848,0.000263,0.014144,0.021985,0.012693,0.016613,0.11534901831990285,0
S_N_529_resized,0,0.1992022544145584,0.11942509561777115,0.08325197547674179,0.13395977516969046,0.419628,0.001408,1.69503,0.001187,0.889902,7.5e-05,0.004987,0.005992,0.004906,0.02186,0.1163186342893492,0
S_N_53,0,0.32911595702171326,0.14109404385089874,0.2014361172914505,0.22388203938802084,0.101422,0.000882,0.396067,7.9e-05,0.257221,0.000849,0.023922,0.039477,0.010061,0.057488,0.1961926696923152,0
